"","field_1","date","time","geo_code","crime_cate","address","latitude","longitude"
"217",436485,"04/27/2018","18:00","546-15","Theft","500 W UNIVERSITY AV ,URBANA,IL","40.11657","-88.212937"
"218",436506,"04/28/2018","12:50","578-02","Theft","100 S HIGH CROSS RD ,URBANA,IL","40.11162535","-88.159429400138"
"219",436511,"04/28/2018","16:00","578-02","Theft","100 S HIGH CROSS RD ,URBANA,IL","40.11162535","-88.159429400138"
"220",436525,"04/29/2018","01:45","518-08","Theft","2000 N LINCOLN AVE ,URBANA,IL","40.1311870482836","-88.2194348858386"
"221",436526,"04/29/2018","01:56","548-09","Theft","2100 E UNIVERSITY AV ,URBANA,IL","40.1147810086461","-88.181386325437"
"222",436527,"04/29/2018","02:03","548-09","Theft","2100 E UNIVERSITY AV ,URBANA,IL","40.1147810086461","-88.181386325437"
"223",436528,"04/29/2018","08:00","577-07","Theft","1000 S SMITH RD ,URBANA,IL","40.101945","-88.176045"
"224",436544,"04/29/2018","18:45","548-09","Theft","2100 E UNIVERSITY AV ,URBANA,IL","40.1147810086461","-88.181386325437"
"225",436552,"04/29/2018","22:49","547-03","Theft","800 OAKLAND AVE ,URBANA,IL","40.1238958591752","-88.1999227725193"
"226",436576,"04/30/2018","12:00","576-05","Theft","100 W CALIFORNIA AV ,URBANA,IL","40.108488","-88.207483"
"227",436578,"04/30/2018","12:00","546-15","Theft","400 LAKE ST ,URBANA,IL","40.116623","-88.209771"
"228",436591,"04/30/2018","17:15","547-08","Theft","300 E UNIVERSITY AV ,URBANA,IL","40.116406","-88.204813"
"229",436600,"04/30/2018","22:30","605-04","Theft","1800 S COTTAGE GROVE AV ,URBANA,IL","40.094839","-88.194727"
"230",436608,"05/01/2018","00:01","605-07","Theft","900 E HARDING DR ,URBANA,IL","40.0939020885112","-88.1967775501555"
"231",436648,"05/01/2018","17:30","575-03","Theft","800 W GREEN ST ,URBANA,IL","40.110692","-88.217891"
"232",436677,"05/02/2018","14:49","547-11","Theft","200 N VINE ST ,URBANA,IL","40.11403845","-88.2029918291859"
"233",436700,"05/03/2018","03:00","605-08","Theft","2000 VAWTER ST ,URBANA,IL","40.093716","-88.191751"
"234",436747,"05/04/2018","13:00","578-02","Theft","100 S HIGH CROSS RD ,URBANA,IL","40.11162535","-88.159429400138"
"235",436760,"05/04/2018","20:20","606-03","Theft","2500 S PHILO RD ,URBANA,IL","40.104711","-88.193366"
"236",436761,"05/04/2018","20:40","578-02","Theft","100 S HIGH CROSS RD ,URBANA,IL","40.11162535","-88.159429400138"
"237",436780,"05/05/2018","13:30","606-03","Theft","2500 PHILO RD ,URBANA,IL","40.08606515","-88.1873468510269"
"238",436785,"05/05/2018","16:25","547-11","Theft","100 N VINE ST ,URBANA,IL","40.112621","-88.204867"
"239",436795,"05/05/2018","23:00","575-14","Theft","600 W DELAWARE AVE ,URBANA,IL","40.099128","-88.214482"
"240",436850,"05/07/2018","12:00","546-01","Theft","1300 ELLIS DR ,URBANA,IL","40.124127","-88.225916"
"241",436852,"05/07/2018","12:00","575-03","Theft","700 W HIGH ST ,URBANA,IL","40.109879","-88.216207"
"242",436860,"05/07/2018","14:30","578-02","Theft","100 S HIGH CROSS RD ,URBANA,IL","40.11162535","-88.159429400138"
"243",436879,"05/07/2018","23:00","605-08","Theft","1400 SILVER ST ,URBANA,IL","40.091568","-88.191664"
"244",436947,"05/09/2018","13:00","547-08","Theft","100 E UNIVERSITY AV ,URBANA,IL","40.116478","-88.207363"
"245",436953,"05/09/2018","17:30","578-02","Theft","100 S HIGH CROSS RD ,URBANA,IL","40.11162535","-88.159429400138"
"246",436978,"05/10/2018","10:30","576-16","Theft","1 FLORIDA AV ,URBANA,IL","37.3892872","-5.9848551"
"247",436991,"05/10/2018","17:00","518-08","Theft","1600 N LINCOLN AV ,URBANA,IL","40.127504","-88.219418"
"248",437013,"05/11/2018","13:48","546-15","Theft","500 W MAIN ST ,URBANA,IL","40.11366","-88.213262"
"249",437014,"05/11/2018","14:50","578-02","Theft","100 S HIGH CROSS RD ,URBANA,IL","40.11162535","-88.159429400138"
"250",437019,"05/11/2018","15:23","575-14","Theft","600 W DELAWARE AVE ,URBANA,IL","40.099128","-88.214482"
"251",437022,"05/11/2018","20:20","605-08","Theft","1900 PHILO RD ,URBANA,IL","40.094756","-88.19059"
"252",437042,"05/12/2018","15:20","578-02","Theft","100 S HIGH CROSS RD ,URBANA,IL","40.11162535","-88.159429400138"
"253",437049,"05/12/2018","17:20","548-09","Theft","2100 E UNIVERSITY AV ,URBANA,IL","40.1147810086461","-88.181386325437"
"254",437066,"05/13/2018","03:00","548-09","Theft","2100 E UNIVERSITY AVE ,URBANA,IL","40.1147810086461","-88.181386325437"
"255",437078,"05/13/2018","10:05","605-08","Theft","1300 E COLORADO AV ,URBANA,IL","40.0946606","-88.1859053"
"256",437082,"05/13/2018","14:00","546-15","Theft","200 N BROADWAY AV ,URBANA,IL","40.117583","-88.207549"
"257",437087,"05/13/2018","19:20","547-11","Theft","400 N BROADWAY AV ,URBANA,IL","40.115678","-88.207395"
"258",437121,"05/14/2018","12:00","546-10","Theft","600 W PARK ST ,URBANA,IL","40.117468","-88.214612"
"259",437123,"05/14/2018","13:28","577-06","Theft","1900 E WASHINGTON ST ,URBANA,IL","40.10569","-88.18323"
"260",437143,"05/14/2018","22:23","605-04","Theft","1800 PHILO RD ,URBANA,IL","40.0965722418426","-88.1906054967648"
"261",437150,"05/15/2018","08:00","518-06","Theft","800 W ANTHONY DR ,URBANA,IL","40.136623","-88.222296"
"262",437162,"05/15/2018","15:00","547-11","Theft","200 N BROADWAY AV ,URBANA,IL","40.117583","-88.207549"
"263",437217,"05/17/2018","09:00","577-03","Theft","1 WASHINGTON ST ,URBANA,IL","40.897622","-85.791392"
"264",437253,"05/17/2018","22:00","576-02","Theft","2600 MILFORD ,URBANA,IL","40.141505","-88.183233"
"265",437270,"05/18/2018","15:40","578-02","Theft","100 S HIGH CROSS RD ,URBANA,IL","40.11162535","-88.159429400138"
"266",437272,"05/18/2018","15:45","576-09","Theft","1200 S VINE ST ,URBANA,IL","40.1027911980791","-88.2048633929431"
"267",437273,"05/18/2018","16:41","575-04","Theft","200 W GREEN ST ,URBANA,IL","40.110792","-88.209057"
"268",437274,"05/18/2018","17:00","518-08","Theft","1600 N LINCOLN AV ,URBANA,IL","40.127504","-88.219418"
"269",437297,"05/19/2018","14:00","606-03","Theft","2500 PHILO RD ,URBANA,IL","40.08606515","-88.1873468510269"
"270",437307,"05/19/2018","18:45","547-03","Theft","600 OAKLAND AV ,URBANA,IL","40.123895","-88.200959"
"271",437325,"05/20/2018","08:30","548-09","Theft","2100 E UNIVERSITY AV ,URBANA,IL","40.1147810086461","-88.181386325437"
"272",437335,"05/20/2018","21:00","491-02","Theft","200 N BROADWAY ,URBANA,IL","47.6688172","-122.3773554"
"273",437339,"05/21/2018","02:05","578-02","Theft","100 S HIGH CROSS RD ,URBANA,IL","40.11162535","-88.159429400138"
"274",437351,"05/21/2018","15:00","519-07","Theft","1800 CUNNINGHAM AV ,URBANA,IL","40.115082","-88.207283"
"275",437363,"05/21/2018","15:58","546-02","Theft","1500 N LINCOLN AV ,URBANA,IL","40.1264882","-88.2178887379599"
"276",437391,"05/22/2018","13:00","578-02","Theft","100 S HIGH CROSS RD ,URBANA,IL","40.11162535","-88.159429400138"
"277",437426,"05/23/2018","10:16","546-15","Theft","200 CENTRAL AV ,URBANA,IL","40.116958","-88.210845"
"278",437444,"05/23/2018","22:55","575-03","Theft","800 W GREEN ST ,URBANA,IL","40.110692","-88.217891"
"279",437454,"05/24/2018","11:13","546-10","Theft","600 W PARK ST ,URBANA,IL","40.117468","-88.214612"
"280",437478,"05/24/2018","22:50","546-15","Theft","500 W MAIN ST ,URBANA,IL","40.11366","-88.213262"
"281",437511,"05/25/2018","21:15","576-10","Theft","1200 S VINE ST ,URBANA,IL","40.1027911980791","-88.2048633929431"
"282",437541,"05/26/2018","13:00","547-11","Theft","200 N BROADWAY AV ,URBANA,IL","40.117583","-88.207549"
"283",437573,"05/27/2018","14:30","575-03","Theft","800 W GREEN ST ,URBANA,IL","40.110692","-88.217891"
"284",437576,"05/27/2018","16:47","578-02","Theft","100 S HIGH CROSS RD ,URBANA,IL","40.11162535","-88.159429400138"
"285",437589,"05/28/2018","11:10","578-02","Theft","100 S HIGH CROSS RD ,URBANA,IL","40.11162535","-88.159429400138"
"286",437607,"05/28/2018","23:20","575-03","Theft","800 W GREEN ST ,URBANA,IL","40.110692","-88.217891"
"287",437628,"05/29/2018","12:00","577-12","Theft","1 PHILO ,URBANA,IL","40.104711","-88.193366"
"288",437630,"05/29/2018","12:10","578-02","Theft","100 S HIGH CROSS RD ,URBANA,IL","40.11162535","-88.159429400138"
"289",437638,"05/29/2018","14:30","578-02","Theft","100 S HIGH CROSS RD ,URBANA,IL","40.11162535","-88.159429400138"
"290",437642,"05/29/2018","16:00","605-12","Theft","2200 POND ST ,URBANA,IL","40.089762","-88.193726"
"291",437644,"05/29/2018","18:00","578-02","Theft","100 S HIGH CROSS RD ,URBANA,IL","40.11162535","-88.159429400138"
"292",437664,"05/30/2018","00:14","518-08","Theft","2000 N LINCOLN AV ,URBANA,IL","40.1311870482836","-88.2194348858386"
"293",437666,"05/30/2018","04:03","518-08","Theft","2000 N LINCOLN AV ,URBANA,IL","40.1311870482836","-88.2194348858386"
"294",437671,"05/30/2018","12:00","606-03","Theft","2500 PHILO RD ,URBANA,IL","40.08606515","-88.1873468510269"
"295",437675,"05/30/2018","16:45","519-07","Theft","1600 CUNNINGHAM AVE ,URBANA,IL","40.115082","-88.207283"
"296",437676,"05/30/2018","17:22","575-04","Theft","400 W ILLINOIS ST ,URBANA,IL","40.109247","-88.211909"
"297",437680,"05/30/2018","18:45","575-04","Theft","400 W HIGH ST ,URBANA,IL","40.109933","-88.211919"
"298",437706,"05/31/2018","13:44","575-03","Theft","500 W ILLINOIS ST ,URBANA,IL","40.1083974","-88.2232266"
"299",437713,"05/31/2018","17:30","575-03","Theft","800 W GREEN ST ,URBANA,IL","40.110692","-88.217891"
"300",437718,"05/31/2018","20:30","546-15","Theft","100 W WATER ST ,URBANA,IL","40.105982","-83.752896"
"301",437721,"06/01/2018","02:07","518-08","Theft","2000 N LINCOLN AVE ,URBANA,IL","40.1311870482836","-88.2194348858386"
"302",437733,"06/01/2018","12:00","578-02","Theft","100 S HIGH CROSS RD ,URBANA,IL","40.11162535","-88.159429400138"
"303",437734,"06/01/2018","12:00","576-08","Theft","1 FISHER CT ,URBANA,IL","40.106942","-88.195467"
"304",437737,"06/01/2018","12:30","546-15","Theft","500 W UNIVERSITY AV ,URBANA,IL","40.11657","-88.212937"
"305",437739,"06/01/2018","16:00","547-08","Theft","500 CUNNINGHAM AV ,URBANA,IL","40.115082","-88.207283"
"306",437746,"06/01/2018","20:35","578-02","Theft","100 S HIGH CROSS RD ,URBANA,IL","40.11162535","-88.159429400138"
"307",437775,"06/02/2018","13:00","578-02","Theft","100 S HIGH CROSS RD ,URBANA,IL","40.11162535","-88.159429400138"
"308",437781,"06/02/2018","14:25","606-03","Theft","2500 PHILO RD ,URBANA,IL","40.08606515","-88.1873468510269"
"309",437788,"06/02/2018","17:27","578-02","Theft","100 S HIGH CROSS RD ,URBANA,IL","40.11162535","-88.159429400138"
"310",437793,"06/02/2018","20:28","575-03","Theft","800 W GREEN ST ,URBANA,IL","40.110692","-88.217891"
"311",437805,"06/03/2018","03:00","547-03","Theft","800 OAKLAND AV ,URBANA,IL","40.1238958591752","-88.1999227725193"
"312",437821,"06/03/2018","15:50","606-01","Theft","2000 E FLORIDA AV ,URBANA,IL","40.0988985713393","-88.182447576336"
"313",437838,"06/04/2018","00:01","576-09","Theft","1000 S RACE ST ,URBANA,IL","40.104403","-88.20954"
"314",437860,"06/04/2018","12:00","546-10","Theft","600 W PARK ST ,URBANA,IL","40.117468","-88.214612"
"315",437864,"06/04/2018","12:43","547-11","Theft","200 N VINE ST ,URBANA,IL","40.11403845","-88.2029918291859"
"316",437869,"06/04/2018","16:00","546-11","Theft","1400 N BROADWAY AV ,URBANA,IL","40.125937","-88.2076"
"317",437871,"06/04/2018","16:05","547-11","Theft","200 N BROADWAY AV ,URBANA,IL","40.117583","-88.207549"
"318",437883,"06/05/2018","01:30","546-02","Theft","1500 N LINCOLN AV ,URBANA,IL","40.1264882","-88.2178887379599"
"319",437889,"06/05/2018","09:00","576-01","Theft","100 W MAIN ST ,URBANA,IL","42.225004","-91.872551"
"320",437890,"06/05/2018","09:00","576-01","Theft","100 W MAIN ST ,URBANA,IL","42.225004","-91.872551"
"321",437949,"06/06/2018","16:37","578-02","Theft","100 S HIGH CROSS RD ,URBANA,IL","40.11162535","-88.159429400138"
"322",437960,"06/06/2018","19:10","578-02","Theft","100 S HIGH CROSS RD ,URBANA,IL","40.11162535","-88.159429400138"
"323",437986,"06/07/2018","13:30","605-08","Theft","2000 PHILO RD ,URBANA,IL","40.0947610251256","-88.1905897487437"
"324",437993,"06/07/2018","20:30","606-03","Theft","2500 PHILO RD ,URBANA,IL","40.08606515","-88.1873468510269"
"325",438007,"06/08/2018","16:00","547-13","Theft","1300 E MAIN ST ,URBANA,IL","40.113026","-88.193265"
"326",438014,"06/08/2018","21:45","578-02","Theft","100 S HIGH CROSS RD ,URBANA,IL","40.11162535","-88.159429400138"
"327",438020,"06/08/2018","23:20","546-15","Theft","100 N BROADWAY AVE ,URBANA,IL","40.112587","-88.20731"
"328",438028,"06/09/2018","14:35","578-02","Theft","100 S HIGH CROSS RD ,URBANA,IL","40.11162535","-88.159429400138"
"329",438030,"06/09/2018","15:30","605-03","Theft","1800 LARCH PL ,URBANA,IL","40.096662","-88.19701"
"330",438064,"06/10/2018","12:00","577-12","Theft","1400 ABERCORN ST ,URBANA,IL","40.098605","-88.172523"
"331",438084,"06/10/2018","22:46","546-02","Theft","1500 N LINCOLN AV ,URBANA,IL","40.1264882","-88.2178887379599"
"332",438089,"06/11/2018","00:01","575-03","Theft","100 N BUSEY AV ,URBANA,IL","40.112921","-88.217637"
"333",438097,"06/11/2018","10:13","577-11","Theft","2500 PRAIRIE GREEN DR ,URBANA,IL","40.10505245996","-88.1732866239501"
"334",438102,"06/11/2018","13:30","546-15","Theft","400 W UNIVERSITY AV ,URBANA,IL","40.116573","-88.210995"
"335",438151,"06/12/2018","22:30","547-11","Theft","200 N VINE ST ,URBANA,IL","40.11403845","-88.2029918291859"
"336",438157,"06/13/2018","04:10","547-03","Theft","800 OAKLAND AV ,URBANA,IL","40.1238958591752","-88.1999227725193"
"337",438183,"06/13/2018","17:00","546-09","Theft","1000 W UNIVERSITY AV ,URBANA,IL","40.116499","-88.22089"
"338",438192,"06/13/2018","21:00","578-02","Theft","100 S HIGH CROSS RD ,URBANA,IL","40.11162535","-88.159429400138"
"339",438196,"06/14/2018","00:01","605-12","Theft","1800 PHILO RD ,URBANA,IL","40.0965722418426","-88.1906054967648"
"340",438224,"06/14/2018","13:00","547-11","Theft","200 N VINE ST ,URBANA,IL","40.11403845","-88.2029918291859"
"341",438240,"06/14/2018","20:45","575-04","Theft","200 W GREEN ST ,URBANA,IL","40.110792","-88.209057"
"342",438257,"06/15/2018","10:46","606-03","Theft","2500 PHILO RD ,URBANA,IL","40.08606515","-88.1873468510269"
"343",438326,"06/17/2018","23:26","578-02","Theft","100 S HIGH CROSS RD ,URBANA,IL","40.11162535","-88.159429400138"
"344",438340,"06/18/2018","20:00","518-08","Theft","1600 N LINCOLN AV ,URBANA,IL","40.127504","-88.219418"
"345",438358,"06/19/2018","10:00","546-10","Theft","500 W UNIVERSITY AV ,URBANA,IL","40.11657","-88.212937"
"346",438365,"06/19/2018","17:30","575-15","Theft","300 W FLORIDA AV ,URBANA,IL","40.0983594204328","-88.2116766911145"
"347",438371,"06/19/2018","23:55","576-01","Theft","200 S BROADWAY AVE ,URBANA,IL","40.1116417","-88.2073971"
"348",438381,"06/20/2018","09:00","575-07","Theft","700 S BUSEY AV ,URBANA,IL","40.107316","-88.217583"
"349",438424,"06/21/2018","03:00","576-04","Theft","1300 E GREEN ST ,URBANA,IL","40.11103","-88.19323"
"350",438426,"06/21/2018","03:13","518-08","Theft","2000 N LINCOLN AV ,URBANA,IL","40.1311870482836","-88.2194348858386"
"351",438439,"06/21/2018","13:50","518-08","Theft","2000 N LINCOLN AV ,URBANA,IL","40.1311870482836","-88.2194348858386"
"352",438457,"06/21/2018","22:00","605-08","Theft","2000 VAWTER ST ,URBANA,IL","40.093716","-88.191751"
"353",438490,"06/22/2018","14:00","578-02","Theft","100 S HIGH CROSS RD ,URBANA,IL","40.11162535","-88.159429400138"
"354",438510,"06/22/2018","21:00","578-02","Theft","100 S HIGH CROSS RD ,URBANA,IL","40.11162535","-88.159429400138"
"355",438537,"06/23/2018","16:10","547-11","Theft","200 N BROADWAY AV ,URBANA,IL","40.117583","-88.207549"
"356",438539,"06/23/2018","17:45","547-11","Theft","200 N VINE ST ,URBANA,IL","40.11403845","-88.2029918291859"
"357",438550,"06/23/2018","19:18","578-02","Theft","100 S HIGH CROSS RD ,URBANA,IL","40.11162535","-88.159429400138"
"358",438559,"06/24/2018","00:01","575-02","Theft","900 W GREEN ST ,URBANA,IL","40.110658","-88.21945"
"359",438566,"06/24/2018","12:24","576-05","Theft","500 S BROADWAY AV ,URBANA,IL","40.1116417","-88.2073971"
"360",438568,"06/24/2018","15:10","547-03","Theft","1500 CUNNINGHAM AV ,URBANA,IL","40.115082","-88.207283"
"361",438572,"06/24/2018","20:00","576-01","Theft","100 W MAIN ST ,URBANA,IL","42.225004","-91.872551"
"362",438633,"06/26/2018","14:20","576-12","Theft","1100 PHILO RD ,URBANA,IL","40.1037486557042","-88.1918443138485"
"363",438638,"06/26/2018","15:00","491-03","Theft","3000 CUNNINGHAM AV ,URBANA,IL","40.115082","-88.207283"
"364",438639,"06/26/2018","15:15","547-11","Theft","200 N BROADWAY AV ,URBANA,IL","40.117583","-88.207549"
"365",438669,"06/27/2018","12:00","605-08","Theft","1200 MITCHEM DR ,URBANA,IL","40.0923440120398","-88.1941481592896"
"366",438695,"06/28/2018","12:00","576-05","Theft","700 S BROADWAY AV ,URBANA,IL","40.1116417","-88.2073971"
"367",438696,"06/28/2018","12:00","546-01","Theft","1500 CARVER DR ,URBANA,IL","40.127201","-88.228491"
"368",438744,"06/29/2018","16:06","606-01","Theft","1700 PHILO RD ,URBANA,IL","40.098258","-88.190636"
"369",438773,"06/30/2018","11:44","578-02","Theft","100 S HIGH CROSS RD ,URBANA,IL","40.11162535","-88.159429400138"
"370",438807,"07/01/2018","16:00","519-07","Theft","1800 CUNNINGHAM AV ,URBANA,IL","40.115082","-88.207283"
"371",438824,"07/02/2018","07:30","546-10","Theft","800 W PARK ST ,URBANA,IL","40.117461","-88.21756"
"372",438831,"07/02/2018","13:30","546-11","Theft","1400 N BROADWAY AV ,URBANA,IL","40.125937","-88.2076"
"373",438832,"07/02/2018","14:19","575-03","Theft","300 S ORCHARD ST ,URBANA,IL","40.110519","-88.214435"
"374",438839,"07/02/2018","16:00","606-03","Theft","2500 PHILO RD ,URBANA,IL","40.08606515","-88.1873468510269"
"375",438859,"07/02/2018","23:00","547-03","Theft","800 OAKLAND AV ,URBANA,IL","40.1238958591752","-88.1999227725193"
"376",438868,"07/03/2018","10:05","547-03","Theft","800 OAKLAND AV ,URBANA,IL","40.1238958591752","-88.1999227725193"
"377",438920,"07/04/2018","12:55","577-11","Theft","2500 PRAIRIE GREEN DR ,URBANA,IL","40.10505245996","-88.1732866239501"
"378",438921,"07/04/2018","14:30","578-02","Theft","100 S HIGH CROSS RD ,URBANA,IL","40.11162535","-88.159429400138"
"379",438929,"07/04/2018","23:00","605-08","Theft","1200 E HARDING DR ,URBANA,IL","40.0939125578162","-88.1937479135281"
"380",439007,"07/06/2018","23:00","575-03","Theft","700 W GREEN ST ,URBANA,IL","40.110709","-88.216209"
"381",439035,"07/07/2018","20:50","547-11","Theft","200 N VINE ST ,URBANA,IL","40.11403845","-88.2029918291859"
"382",439057,"07/08/2018","13:00","576-10","Theft","400 E MICHIGAN AV ,URBANA,IL","40.1019105959596","-88.2036636161616"
"383",439062,"07/08/2018","17:45","606-03","Theft","2500 S PHILO RD ,URBANA,IL","40.104711","-88.193366"
"384",439086,"07/09/2018","11:15","519-08","Theft","1800 CUNNINGHAM AV ,URBANA,IL","40.115082","-88.207283"
"385",439098,"07/09/2018","17:00","606-04","Theft","1800 AMBER LN ,URBANA,IL","40.087487","-88.185217"
"386",439101,"07/09/2018","17:30","546-02","Theft","1300 N LINCOLN AV ,URBANA,IL","40.1332712","-88.2196384"
"387",439109,"07/09/2018","22:00","606-04","Theft","1800 AMBER LN ,URBANA,IL","40.087487","-88.185217"
"388",439113,"07/09/2018","23:00","606-04","Theft","1900 AMBER LN ,URBANA,IL","40.0879362804481","-88.1832989515712"
"389",439131,"07/10/2018","12:00","546-10","Theft","600 W PARK ST ,URBANA,IL","40.117468","-88.214612"
"390",439132,"07/10/2018","12:00","546-08","Theft","1300 HILL ST ,URBANA,IL","40.119391","-88.225895"
"391",439148,"07/10/2018","16:38","577-06","Theft","1900 WEAVER ST ,URBANA,IL","40.104313","-88.184545"
"392",439154,"07/10/2018","19:00","577-05","Theft","1600 HUNTER ,URBANA,IL","40.103872","-88.188484"
"393",439205,"07/11/2018","18:30","576-12","Theft","1100 E WASHINGTON ST ,URBANA,IL","40.10569","-88.18323"
"394",439207,"07/11/2018","19:01","549-02","Theft","3100 E UNIVERSITY AV ,URBANA,IL","40.1134816235341","-88.1694472862918"
"395",439208,"07/11/2018","20:05","578-02","Theft","100 S HIGH CROSS RD ,URBANA,IL","40.11162535","-88.159429400138"
"396",439226,"07/12/2018","08:44","578-02","Theft","100 S HIGH CROSS RD ,URBANA,IL","40.11162535","-88.159429400138"
"397",439232,"07/12/2018","18:00","578-02","Theft","100 S HIGH CROSS RD ,URBANA,IL","40.11162535","-88.159429400138"
"398",439233,"07/12/2018","18:00","546-14","Theft","300 N BUSEY AV ,URBANA,IL","40.115119","-88.21729"
"399",439280,"07/13/2018","14:30","576-01","Theft","1 CHURCH ST ,URBANA,IL","40.118295","-88.216613"
"400",439284,"07/13/2018","16:00","575-04","Theft","200 W GREEN ST ,URBANA,IL","40.110792","-88.209057"
"401",439288,"07/13/2018","19:00","577-06","Theft","1900 E WASHINGTON ST ,URBANA,IL","40.10569","-88.18323"
"402",439295,"07/14/2018","00:01","576-10","Theft","900 S VINE ST ,URBANA,IL","40.105462","-88.204878"
"403",439351,"07/15/2018","15:35","578-02","Theft","100 S HIGH CROSS RD ,URBANA,IL","40.11162535","-88.159429400138"
"404",439352,"07/15/2018","16:16","576-01","Theft","300 S BROADWAY AV ,URBANA,IL","40.110901","-88.2067709"
"405",439375,"07/16/2018","08:10","577-05","Theft","1600 IVANHOE WY ,URBANA,IL","40.1022342889024","-88.1885117781901"
"406",439384,"07/16/2018","13:00","576-01","Theft","300 S BROADWAY AV ,URBANA,IL","40.110901","-88.2067709"
"407",439393,"07/16/2018","17:00","575-04","Theft","200 W GREEN ST ,URBANA,IL","40.110792","-88.209057"
"408",439400,"07/16/2018","20:20","578-02","Theft","100 S HIGH CROSS RD ,URBANA,IL","40.11162535","-88.159429400138"
"409",439417,"07/17/2018","10:30","519-06","Theft","1900 GOLFVIEW DR ,URBANA,IL","40.1304003597224","-88.2016380011804"
"410",439423,"07/17/2018","13:00","577-06","Theft","1900 E WASHINGTON ST ,URBANA,IL","40.10569","-88.18323"
"411",439434,"07/17/2018","17:47","578-02","Theft","100 S HIGH CROSS RD ,URBANA,IL","40.11162535","-88.159429400138"
"412",439437,"07/17/2018","19:00","575-07","Theft","700 W ILLINOIS ST ,URBANA,IL","40.109193","-88.216194"
"413",439470,"07/18/2018","15:00","546-11","Theft","100 W PARK ST ,URBANA,IL","40.1173712","-88.2173828"
"414",439472,"07/18/2018","16:55","578-02","Theft","100 S HIGH CROSS RD ,URBANA,IL","40.11162535","-88.159429400138"
"415",439474,"07/18/2018","17:51","606-01","Theft","1700 PHILO RD ,URBANA,IL","40.098258","-88.190636"
"416",439492,"07/19/2018","00:01","576-10","Theft","300 E IOWA ST ,URBANA,IL","40.104815","-88.204125"
"417",439497,"07/19/2018","03:20","606-03","Theft","2500 PHILO RD ,URBANA,IL","40.08606515","-88.1873468510269"
"418",439527,"07/19/2018","14:31","519-07","Theft","1600 CUNNINGHAM AV ,URBANA,IL","40.115082","-88.207283"
"419",439535,"07/19/2018","16:00","575-03","Theft","500 W ILLINOIS ST ,URBANA,IL","40.1083974","-88.2232266"
"420",439536,"07/19/2018","17:40","578-02","Theft","100 S HIGH CROSS RD ,URBANA,IL","40.11162535","-88.159429400138"
"421",439550,"07/20/2018","00:01","605-09","Theft","100 W HOLMES ST ,URBANA,IL","40.088832","-88.208464"
"422",439561,"07/20/2018","13:00","546-15","Theft","100 W WATER ST ,URBANA,IL","40.105982","-83.752896"
"423",439563,"07/20/2018","13:45","578-02","Theft","100 S HIGH CROSS RD ,URBANA,IL","40.11162535","-88.159429400138"
"424",439564,"07/20/2018","14:00","547-05","Theft","900 N BROADWAY AV ,URBANA,IL","40.120728","-88.207514"
"425",439584,"07/21/2018","00:01","576-06","Theft","500 E WASHINGTON ST ,URBANA,IL","40.105726","-88.202303"
"426",439588,"07/21/2018","00:44","518-08","Theft","2000 N LINCOLN AV ,URBANA,IL","40.1311870482836","-88.2194348858386"
"427",439598,"07/21/2018","13:45","606-03","Theft","2500 PHILO RD ,URBANA,IL","40.08606515","-88.1873468510269"
"428",439602,"07/21/2018","17:45","546-15","Theft","200 W MAIN ST ,URBANA,IL","40.112542","-88.209694"
"429",439603,"07/21/2018","20:45","578-02","Theft","100 S HIGH CROSS RD ,URBANA,IL","40.11162535","-88.159429400138"
"430",439623,"07/22/2018","13:45","578-02","Theft","100 S HIGH CROSS RD ,URBANA,IL","40.11162535","-88.159429400138"
"431",439734,"07/25/2018","00:01","575-04","Theft","400 W HIGH ST ,URBANA,IL","40.109933","-88.211919"
"432",439739,"07/25/2018","00:59","518-08","Theft","2000 N LINCOLN AV ,URBANA,IL","40.1311870482836","-88.2194348858386"
"433",439742,"07/25/2018","07:30","575-07","Theft","500 S BUSEY AV ,URBANA,IL","40.108967","-88.217604"
"434",439748,"07/25/2018","09:45","575-04","Theft","200 W GREEN ST ,URBANA,IL","40.110792","-88.209057"
"435",439758,"07/25/2018","13:10","578-02","Theft","100 S HIGH CROSS RD ,URBANA,IL","40.11162535","-88.159429400138"
"436",439760,"07/25/2018","14:54","546-15","Theft","500 W UNIVERSITY AV ,URBANA,IL","40.11657","-88.212937"
"437",439765,"07/25/2018","18:10","605-04","Theft","1300 N LINCOLN ,URBANA,IL","40.12396915","-88.2192697244585"
"438",439774,"07/25/2018","23:53","519-07","Theft","1600 CUNNINGHAM AV ,URBANA,IL","40.115082","-88.207283"
"439",439802,"07/26/2018","13:40","546-01","Theft","1300 N ROMINE ST ,URBANA,IL","40.124068","-88.227224"
"440",439803,"07/26/2018","13:45","546-15","Theft","600 W UNIVERSITY AVE ,URBANA,IL","40.1165259821569","-88.2152108378401"
"441",439807,"07/26/2018","18:15","547-08","Theft","300 E UNIVERSITY AVE ,URBANA,IL","40.116406","-88.204813"
"442",439860,"07/27/2018","22:30","578-02","Theft","100 S HIGH CROSS RD ,URBANA,IL","40.11162535","-88.159429400138"
"443",439875,"07/28/2018","17:20","547-03","Theft","800 OAKLAND AVE ,URBANA,IL","40.1238958591752","-88.1999227725193"
"444",439916,"07/29/2018","14:10","578-02","Theft","100 S HIGH CROSS RD ,URBANA,IL","40.11162535","-88.159429400138"
