"","field_1","date","time","geo_code","crime_cate","address","latitude","longitude"
"27",319307,"05/19/2010","10:07","577-12","Noise & Vibrations Violations","1 FLORIDA ,URBANA,IL","6.2046023","-75.565609"
"28",319401,"05/21/2010","17:15","577-05","Noise & Vibrations Violations","1500 HUNTER ,URBANA,IL","40.103683","-88.190015"
"29",319417,"05/22/2010","01:28","576-07","Noise & Vibrations Violations","700 E CALIFORNIA ,URBANA,IL","40.108601","-88.2001"
"30",319459,"05/23/2010","00:09","518-08","Noise & Vibrations Violations","1 BRADLEY ,URBANA,IL","40.1273349","-88.226703"
"31",319541,"05/25/2010","09:04","546-03","Noise & Vibrations Violations","1 BRADLEY ,URBANA,IL","40.1273349","-88.226703"
"32",319574,"05/25/2010","23:26","606-01","Noise & Vibrations Violations","2000 PHILO RD ,URBANA,IL","40.0947610251256","-88.1905897487437"
"33",319730,"05/30/2010","22:15","576-04","Noise & Vibrations Violations","1300 E WASHINGTON ,URBANA,IL","39.3262083","-77.3515368"
"34",319760,"06/01/2010","02:32","575-03","Noise & Vibrations Violations","700 W ILLINOIS ST ,URBANA,IL","40.109193","-88.216194"
"35",319807,"06/01/2010","23:27","575-04","Noise & Vibrations Violations","200 W HIGH ST ,URBANA,IL","40.109973","-88.209036"
"36",320124,"06/10/2010","02:20","547-05","Noise & Vibrations Violations","1 PARK ,URBANA,IL","40.1117174","-88.207301"
"37",320268,"06/13/2010","00:38","576-01","Noise & Vibrations Violations","1 MAIN ,URBANA,IL","40.8983773","-85.7927634"
"38",320646,"06/22/2010","21:40","547-11","Noise & Vibrations Violations","100 E UNIVERSITY ,URBANA,IL","40.10052135","-83.7614354501606"
"39",320775,"06/25/2010","22:00","577-01","Noise & Vibrations Violations","1 LIERMAN ,URBANA,IL","40.1080412","-88.1887363"
"40",321165,"07/04/2010","21:00","575-07","Noise & Vibrations Violations","700 S COLER AVE ,URBANA,IL","40.107335","-88.215892"
"41",321414,"07/10/2010","20:39","577-05","Noise & Vibrations Violations","1 HUNTER ,URBANA,IL","40.103802","-88.187537"
"42",321442,"07/11/2010","18:05","605-03","Noise & Vibrations Violations","800 BURKWOOD DR ,URBANA,IL","40.0967334489132","-88.1981806671915"
"43",321829,"07/20/2010","21:46","575-03","Noise & Vibrations Violations","600 W ELM ,URBANA,IL","33.5641408","-101.9762916"
"44",322945,"08/19/2010","18:00","605-07","Noise & Vibrations Violations","700 COLORADO ,URBANA,IL","40.094779","-88.198486"
"45",323052,"08/22/2010","01:50","575-11","Noise & Vibrations Violations","1000 S LINCOLN AVE ,URBANA,IL","40.104478","-88.219088"
"46",323242,"08/26/2010","21:04","577-05","Noise & Vibrations Violations","1500 E WASHINGTON ,URBANA,IL","39.3262083","-77.3515368"
"47",323341,"08/29/2010","03:13","575-03","Noise & Vibrations Violations","300 S BUSEY AVE ,URBANA,IL","40.11049","-88.217618"
"48",323488,"09/01/2010","22:30","575-04","Noise & Vibrations Violations","200 W HIGH ,URBANA,IL","40.109973","-88.209036"
"49",323569,"09/03/2010","15:44","576-06","Noise & Vibrations Violations","1 VINE ,URBANA,IL","40.1098117","-88.2046379"
"50",323636,"09/04/2010","22:32","576-08","Noise & Vibrations Violations","1 ILLINOIS ,URBANA,IL","40.1117174","-88.207301"
"51",323649,"09/05/2010","01:45","546-10","Noise & Vibrations Violations","1900 N LINCOLN ,URBANA,IL","40.12396915","-88.2192697244585"
"52",323951,"09/12/2010","01:25","575-03","Noise & Vibrations Violations","600 W ILLINOIS ST ,URBANA,IL","40.109208","-88.214683"
"53",323953,"09/12/2010","02:20","546-13","Noise & Vibrations Violations","1000 W MAIN ST ,URBANA,IL","40.114585","-88.220836"
"54",324580,"09/25/2010","02:33","575-03","Noise & Vibrations Violations","600 W ILLINOIS ST ,URBANA,IL","40.109208","-88.214683"
"55",324645,"09/26/2010","22:39","606-01","Noise & Vibrations Violations","1700 E FLORIDA AVE ,URBANA,IL","40.098355","-88.188683"
"56",324646,"09/26/2010","22:42","518-08","Noise & Vibrations Violations","1900 N LINCOLN AVE ,URBANA,IL","40.130033","-88.219426"
"57",324702,"09/28/2010","13:37","606-01","Noise & Vibrations Violations","1 PHILO ,URBANA,IL","40.104711","-88.193366"
"58",324911,"10/03/2010","00:35","575-07","Noise & Vibrations Violations","700 E OREGON ST ,URBANA,IL","40.107783","-88.200088"
"59",324912,"10/03/2010","00:45","575-03","Noise & Vibrations Violations","300 S BUSEY AVE ,URBANA,IL","40.11049","-88.217618"
"60",324935,"10/03/2010","23:30","518-08","Noise & Vibrations Violations","1900 N LINCOLN AVE ,URBANA,IL","40.130033","-88.219426"
"61",325067,"10/06/2010","21:51","606-04","Noise & Vibrations Violations","1900 AMBER ,URBANA,IL","40.0879362804481","-88.1832989515712"
"62",325150,"10/08/2010","22:14","546-03","Noise & Vibrations Violations","1 BRADLEY ,URBANA,IL","40.1273349","-88.226703"
"63",325202,"10/09/2010","23:25","605-08","Noise & Vibrations Violations","2000 PHILO RD ,URBANA,IL","40.0947610251256","-88.1905897487437"
"64",325204,"10/10/2010","00:01","575-03","Noise & Vibrations Violations","600 W ELM ,URBANA,IL","33.5641408","-101.9762916"
"65",325477,"10/16/2010","23:34","577-05","Noise & Vibrations Violations","1500 E WASHINGTON ST ,URBANA,IL","40.1055783429683","-88.1902741882908"
"66",325530,"10/18/2010","21:04","606-04","Noise & Vibrations Violations","1900 AMBER LN ,URBANA,IL","40.0879362804481","-88.1832989515712"
"67",325910,"10/30/2010","01:58","575-07","Noise & Vibrations Violations","800 W IOWA ,URBANA,IL","42.2241596","-91.8743444"
"68",325964,"10/31/2010","05:00","606-01","Noise & Vibrations Violations","1500 E FLORIDA AVE ,URBANA,IL","40.098455","-88.190567"
"69",326201,"11/06/2010","05:40","605-08","Noise & Vibrations Violations","1300 SILVER ,URBANA,IL","40.091562","-88.192888"
"70",326376,"11/11/2010","13:31","547-02","Noise & Vibrations Violations","1 KERR ,URBANA,IL","40.122047","-88.2000896"
"71",327188,"12/05/2010","09:21","605-04","Noise & Vibrations Violations","1100 E FLORIDA AVE ,URBANA,IL","40.09845","-88.195394"
"72",327910,"12/29/2010","02:10","605-08","Noise & Vibrations Violations","2000 PHILO RD ,URBANA,IL","40.0947610251256","-88.1905897487437"
"73",328037,"01/01/2011","21:55","605-08","Noise & Vibrations Violations","1300 SILVER ,URBANA,IL","40.091562","-88.192888"
"74",328748,"01/22/2011","21:39","605-08","Noise & Vibrations Violations","2000 VAWTER ,URBANA,IL","40.093716","-88.191751"
"75",329223,"02/05/2011","04:33","546-08","Noise & Vibrations Violations","1900 N LINCOLN ,URBANA,IL","40.12396915","-88.2192697244585"
"76",329263,"02/06/2011","01:37","606-01","Noise & Vibrations Violations","1500 E FLORIDA AVE ,URBANA,IL","40.098455","-88.190567"
"77",330043,"02/25/2011","04:18","605-08","Noise & Vibrations Violations","1300 SILVER ,URBANA,IL","40.091562","-88.192888"
"78",330279,"03/04/2011","16:41","606-01","Noise & Vibrations Violations","1600 E FLORIDA AVE ,URBANA,IL","40.0983788064076","-88.1897802208819"
"79",330386,"03/06/2011","15:52","605-08","Noise & Vibrations Violations","2000 PHILO RD ,URBANA,IL","40.0947610251256","-88.1905897487437"
"80",330869,"03/19/2011","22:52","577-08","Noise & Vibrations Violations","1700 E FAIRLAWN ,URBANA,IL","40.100095","-88.18722"
"81",330875,"03/20/2011","02:20","575-04","Noise & Vibrations Violations","400 W ELM ST ,URBANA,IL","40.108188408448","-83.761839736384"
"82",331615,"04/08/2011","23:00","605-04","Noise & Vibrations Violations","1700 S PHILO ,URBANA,IL","40.0902796","-88.190955225"
"83",331621,"04/08/2011","23:49","575-04","Noise & Vibrations Violations","400 W ELM ,URBANA,IL","33.5641408","-101.9762916"
"84",331914,"04/16/2011","14:08","605-08","Noise & Vibrations Violations","2000 PHILO ,URBANA,IL","40.0947610251256","-88.1905897487437"
"85",331946,"04/17/2011","03:33","575-03","Noise & Vibrations Violations","300 S BUSEY AVE ,URBANA,IL","40.11049","-88.217618"
"86",332077,"04/20/2011","22:44","575-03","Noise & Vibrations Violations","300 S BUSEY ,URBANA,IL","40.11254665","-88.2179980497644"
"87",332407,"04/30/2011","00:24","605-07","Noise & Vibrations Violations","700 COLORADO ,URBANA,IL","40.094779","-88.198486"
"88",332416,"04/30/2011","02:00","546-13","Noise & Vibrations Violations","1000 W MAIN ST ,URBANA,IL","40.114585","-88.220836"
"89",332442,"04/30/2011","18:17","605-08","Noise & Vibrations Violations","2000 PHILO RD ,URBANA,IL","40.0947610251256","-88.1905897487437"
"90",332463,"04/30/2011","22:57","546-13","Noise & Vibrations Violations","1000 W STOUGHTON ST ,URBANA,IL","40.113642","-88.220817"
"91",332464,"04/30/2011","23:09","577-05","Noise & Vibrations Violations","1500 E WASHINGTON ST ,URBANA,IL","40.1055783429683","-88.1902741882908"
"92",332465,"04/30/2011","23:15","546-13","Noise & Vibrations Violations","1000 W STOUGHTON ST ,URBANA,IL","40.113642","-88.220817"
"93",333035,"05/12/2011","22:00","575-04","Noise & Vibrations Violations","400 W ELM ,URBANA,IL","33.5641408","-101.9762916"
"94",333113,"05/14/2011","01:30","518-08","Noise & Vibrations Violations","1900 N LINCOLN ,URBANA,IL","40.12396915","-88.2192697244585"
"95",333142,"05/14/2011","16:10","576-02","Noise & Vibrations Violations","200 GROVE ,URBANA,IL","40.1117174","-88.207301"
"96",333419,"05/21/2011","00:46","575-07","Noise & Vibrations Violations","600 S BUSEY ,URBANA,IL","40.117504","-88.216815"
"97",333430,"05/21/2011","04:10","575-08","Noise & Vibrations Violations","300 W ILLINOIS ,URBANA,IL","40.1117174","-88.207301"
"98",333463,"05/21/2011","21:44","606-01","Noise & Vibrations Violations","1 PHILO ,URBANA,IL","40.104711","-88.193366"
"99",333510,"05/22/2011","21:34","577-05","Noise & Vibrations Violations","900 LIERMAN ,URBANA,IL","40.105544","-88.18858"
"100",333895,"05/31/2011","23:17","606-01","Noise & Vibrations Violations","1 PHILO ,URBANA,IL","40.104711","-88.193366"
"101",334494,"06/13/2011","21:01","577-05","Noise & Vibrations Violations","1100 S LIERMAN AVE ,URBANA,IL","40.103675","-88.188541"
"102",334695,"06/18/2011","19:57","577-05","Noise & Vibrations Violations","1500 E WASHINGTON ST ,URBANA,IL","40.1055783429683","-88.1902741882908"
"103",334899,"06/23/2011","00:23","546-07","Noise & Vibrations Violations","1 LINCOLN ,URBANA,IL","40.1326666","-88.2195014"
"104",335199,"06/29/2011","10:15","605-08","Noise & Vibrations Violations","2000 VAWTER ,URBANA,IL","40.093716","-88.191751"
"105",335622,"07/08/2011","23:42","605-08","Noise & Vibrations Violations","2000 VAWTER ,URBANA,IL","40.093716","-88.191751"
"106",335702,"07/10/2011","20:14","577-05","Noise & Vibrations Violations","1100 AUSTIN ,URBANA,IL","40.103681","-88.187424"
"107",335922,"07/16/2011","01:14","546-01","Noise & Vibrations Violations","1 BRADLEY ,URBANA,IL","40.1273349","-88.226703"
"108",336276,"07/26/2011","00:19","547-05","Noise & Vibrations Violations","900 N BROADWAY AVE ,URBANA,IL","40.120728","-88.207514"
"109",336425,"07/29/2011","22:45","577-05","Noise & Vibrations Violations","1500 E WASHINGTON ,URBANA,IL","39.3262083","-77.3515368"
"110",336644,"08/05/2011","03:50","547-09","Noise & Vibrations Violations","900 E UNIVERSITY ,URBANA,IL","40.10052135","-83.7614354501606"
"111",337335,"08/21/2011","01:32","575-02","Noise & Vibrations Violations","1 LINCOLN ,URBANA,IL","40.1326666","-88.2195014"
"112",337360,"08/22/2011","05:32","547-05","Noise & Vibrations Violations","900 N BROADWAY AVE ,URBANA,IL","40.120728","-88.207514"
"113",337413,"08/23/2011","09:20","606-01","Noise & Vibrations Violations","1600 E FLORIDA ,URBANA,IL","37.3892872","-5.9848551"
"114",337488,"08/24/2011","16:00","547-03","Noise & Vibrations Violations","800 KERR ,URBANA,IL","40.1221356968501","-88.1993039659249"
"115",337541,"08/25/2011","20:30","577-05","Noise & Vibrations Violations","1500 IVANHOE WAY ,URBANA,IL","40.1029206879592","-88.1896210395133"
"116",337595,"08/27/2011","02:45","547-03","Noise & Vibrations Violations","800 KERR ,URBANA,IL","40.1221356968501","-88.1993039659249"
"117",337650,"08/28/2011","11:15","577-08","Noise & Vibrations Violations","1700 JAMES CHERRY ,URBANA,IL","40.099052","-88.186259"
"118",337664,"08/28/2011","19:52","546-02","Noise & Vibrations Violations","1500 N LINCOLN AVE ,URBANA,IL","40.1264882","-88.2178887379599"
"119",337666,"08/28/2011","21:21","546-10","Noise & Vibrations Violations","1 LINCOLN ,URBANA,IL","40.1326666","-88.2195014"
"120",337840,"09/01/2011","21:01","576-03","Noise & Vibrations Violations","1 LINCOLN ,URBANA,IL","40.1326666","-88.2195014"
"121",338157,"09/09/2011","22:35","575-04","Noise & Vibrations Violations","200 W HIGH ,URBANA,IL","40.109973","-88.209036"
"122",338217,"09/11/2011","01:30","575-07","Noise & Vibrations Violations","500 W NEVADA ,URBANA,IL","36.032983","-115.10722"
"123",338393,"09/16/2011","14:44","546-03","Noise & Vibrations Violations","1300 N LINCOLN ,URBANA,IL","40.12396915","-88.2192697244585"
"124",338456,"09/18/2011","01:30","575-11","Noise & Vibrations Violations","1000 S LINCOLN AVE ,URBANA,IL","40.104478","-88.219088"
"125",338457,"09/18/2011","02:00","577-11","Noise & Vibrations Violations","800 W OHIO ,URBANA,IL","40.1083912","-83.7524298"
"126",338695,"09/24/2011","00:50","575-04","Noise & Vibrations Violations","200 W HIGH ,URBANA,IL","40.109973","-88.209036"
"127",338703,"09/24/2011","02:46","575-03","Noise & Vibrations Violations","800 SPRINGFIELD ,URBANA,IL","40.112804","-88.2177181"
"128",338954,"10/01/2011","12:20","518-08","Noise & Vibrations Violations","1900 N LINCOLN ,URBANA,IL","40.12396915","-88.2192697244585"
"129",338979,"10/02/2011","02:58","575-11","Noise & Vibrations Violations","600 W OHIO ST ,URBANA,IL","40.103812","-88.214575"
"130",339230,"10/07/2011","23:30","575-07","Noise & Vibrations Violations","700 W WASHINGTON ,URBANA,IL","39.3262083","-77.3515368"
"131",339274,"10/09/2011","20:38","546-10","Noise & Vibrations Violations","1 LINCOLN ,URBANA,IL","40.1326666","-88.2195014"
"132",339579,"10/17/2011","01:39","547-03","Noise & Vibrations Violations","1500 N CUNNINGHAM AVE ,URBANA,IL","40.1267567424422","-88.199653373131"
"133",339854,"10/23/2011","21:45","606-01","Noise & Vibrations Violations","1600 E FLORIDA AVE ,URBANA,IL","40.0983788064076","-88.1897802208819"
"134",340076,"10/30/2011","01:16","575-11","Noise & Vibrations Violations","600 W OHIO ST ,URBANA,IL","40.103812","-88.214575"
"135",340142,"10/31/2011","21:35","606-01","Noise & Vibrations Violations","1600 E FLORIDA ,URBANA,IL","37.3892872","-5.9848551"
"136",340206,"11/02/2011","02:21","546-14","Noise & Vibrations Violations","600 W MAIN ST ,URBANA,IL","40.11403","-88.214855"
"137",340273,"11/03/2011","22:05","606-01","Noise & Vibrations Violations","1500 E FLORIDA ,URBANA,IL","6.2046023","-75.565609"
"138",340300,"11/04/2011","23:05","575-11","Noise & Vibrations Violations","600 W OHIO ,URBANA,IL","40.1083912","-83.7524298"
"139",340327,"11/05/2011","19:15","606-01","Noise & Vibrations Violations","1700 E FLORIDA AVE ,URBANA,IL","40.098355","-88.188683"
"140",340453,"11/10/2011","04:05","546-03","Noise & Vibrations Violations","1300 N LINCOLN AVE ,URBANA,IL","40.1332712","-88.2196384"
"141",340583,"11/14/2011","20:19","577-05","Noise & Vibrations Violations","900 LANORE ,URBANA,IL","40.105552","-88.186531"
"142",341057,"11/29/2011","01:46","518-08","Noise & Vibrations Violations","1900 N LINCOLN AVE ,URBANA,IL","40.130033","-88.219426"
"143",341469,"12/11/2011","02:55","575-04","Noise & Vibrations Violations","400 W ELM ST ,URBANA,IL","40.108188408448","-83.761839736384"
"144",341640,"12/15/2011","19:40","605-08","Noise & Vibrations Violations","2000 VAWTER #211 ,URBANA,IL","40.093716","-88.191751"
"145",341694,"12/17/2011","03:15","546-02","Noise & Vibrations Violations","1300 N LINCOLN ,URBANA,IL","40.12396915","-88.2192697244585"
"146",341875,"12/23/2011","11:50","576-04","Noise & Vibrations Violations","200 HARTLE ,URBANA,IL","40.1117278353928","-88.192132876481"
"147",342438,"01/09/2012","01:37","546-03","Noise & Vibrations Violations","1300 N LINCOLN AVE ,URBANA,IL","40.1332712","-88.2196384"
"148",343327,"01/30/2012","20:30","577-05","Noise & Vibrations Violations","1500 HUNTER ,URBANA,IL","40.103683","-88.190015"
"149",343377,"01/31/2012","23:41","576-02","Noise & Vibrations Violations","1 ELM ,URBANA,IL","40.1115916","-88.2083399"
"150",343708,"02/09/2012","00:52","546-03","Noise & Vibrations Violations","1300 N LINCOLN AVE ,URBANA,IL","40.1332712","-88.2196384"
"151",343809,"02/12/2012","02:12","576-12","Noise & Vibrations Violations","1300 E MICHIGAN ,URBANA,IL","40.10318015","-88.20838155"
"152",343991,"02/17/2012","02:07","546-03","Noise & Vibrations Violations","1900 N LINCOLN AVE ,URBANA,IL","40.130033","-88.219426"
"153",343993,"02/17/2012","03:27","606-01","Noise & Vibrations Violations","1600 E FLORIDA ,URBANA,IL","37.3892872","-5.9848551"
"154",344048,"02/18/2012","09:04","606-01","Noise & Vibrations Violations","1500 E FLORIDA ,URBANA,IL","6.2046023","-75.565609"
"155",344055,"02/18/2012","14:13","518-08","Noise & Vibrations Violations","1900 N LINCOLN ,URBANA,IL","40.12396915","-88.2192697244585"
"156",344249,"02/23/2012","23:00","576-12","Noise & Vibrations Violations","1300 E MICHIGAN ,URBANA,IL","40.10318015","-88.20838155"
"157",344390,"02/27/2012","18:44","577-05","Noise & Vibrations Violations","1300 IVANHOE WAY ,URBANA,IL","40.102434","-88.188947"
"158",344500,"02/29/2012","21:27","606-01","Noise & Vibrations Violations","1600 FLORIDA AVE ,URBANA,IL","6.2046023","-75.565609"
"159",344625,"03/03/2012","23:22","546-02","Noise & Vibrations Violations","1300 N LINCOLN AVE ,URBANA,IL","40.1332712","-88.2196384"
"160",344628,"03/04/2012","01:15","606-01","Noise & Vibrations Violations","1600 E FLORIDA AVE ,URBANA,IL","40.0983788064076","-88.1897802208819"
"161",344632,"03/04/2012","02:40","518-08","Noise & Vibrations Violations","1900 N LINCOLN AVE ,URBANA,IL","40.130033","-88.219426"
"162",344724,"03/06/2012","23:05","606-01","Noise & Vibrations Violations","1500 E FLORIDA AVE ,URBANA,IL","40.098455","-88.190567"
"163",344765,"03/07/2012","20:00","577-05","Noise & Vibrations Violations","1300 IVANHOE ,URBANA,IL","40.102434","-88.188947"
"164",344773,"03/07/2012","21:35","577-05","Noise & Vibrations Violations","1300 IVANHOE WAY ,URBANA,IL","40.102434","-88.188947"
"165",345139,"03/18/2012","16:46","577-05","Noise & Vibrations Violations","1300 IVANHOE WAY ,URBANA,IL","40.102434","-88.188947"
"166",345290,"03/23/2012","00:45","577-05","Noise & Vibrations Violations","1300 IVANHOE ,URBANA,IL","40.102434","-88.188947"
"167",345330,"03/24/2012","00:30","518-08","Noise & Vibrations Violations","1900 N LINCOLN AVE ,URBANA,IL","40.130033","-88.219426"
"168",345429,"03/26/2012","23:29","518-08","Noise & Vibrations Violations","1900 N LINCOLN AVE ,URBANA,IL","40.130033","-88.219426"
"169",345525,"03/29/2012","11:52","547-08","Noise & Vibrations Violations","1 UNIVERSITY ,URBANA,IL","40.10052135","-83.7614354501606"
"170",345529,"03/29/2012","12:16","547-09","Noise & Vibrations Violations","1 CUNNINGHAM ,URBANA,IL","40.1166123","-88.2047655"
"171",345848,"04/06/2012","12:38","577-05","Noise & Vibrations Violations","1 HUNTER ,URBANA,IL","40.103802","-88.187537"
"172",345878,"04/07/2012","00:16","576-10","Noise & Vibrations Violations","300 VILLA LN ,URBANA,IL","40.1045436","-88.2024905"
"173",346104,"04/11/2012","13:27","606-01","Noise & Vibrations Violations","1600 E FLORIDA ,URBANA,IL","37.3892872","-5.9848551"
"174",346175,"04/12/2012","20:00","518-08","Noise & Vibrations Violations","1900 N LINCOLN ,URBANA,IL","40.12396915","-88.2192697244585"
"175",346177,"04/12/2012","20:41","606-01","Noise & Vibrations Violations","1600 E FLORIDA ,URBANA,IL","37.3892872","-5.9848551"
"176",346187,"04/13/2012","02:08","575-07","Noise & Vibrations Violations","700 W NEVADA ST ,URBANA,IL","40.106578","-88.216142"
"177",346281,"04/15/2012","03:05","575-03","Noise & Vibrations Violations","500 W ELM ST ,URBANA,IL","40.1115916","-88.2083399"
"178",346389,"04/17/2012","18:30","575-11","Noise & Vibrations Violations","700 W OHIO ST ,URBANA,IL","40.1038008888889","-88.2160391414141"
"179",346597,"04/23/2012","23:07","546-02","Noise & Vibrations Violations","1500 N LINCOLN ,URBANA,IL","40.12396915","-88.2192697244585"
"180",346601,"04/24/2012","03:33","546-02","Noise & Vibrations Violations","1300 N LINCOLN ,URBANA,IL","40.12396915","-88.2192697244585"
"181",346905,"04/30/2012","20:17","577-05","Noise & Vibrations Violations","1500 E WASHINGTON ,URBANA,IL","39.3262083","-77.3515368"
"182",346944,"05/01/2012","20:24","605-04","Noise & Vibrations Violations","1800 S PHILO RD ,URBANA,IL","40.0965722418426","-88.1906054967648"
"183",347077,"05/05/2012","01:07","575-11","Noise & Vibrations Violations","700 W IOWA ,URBANA,IL","42.2241596","-91.8743444"
"184",347078,"05/05/2012","02:15","575-11","Noise & Vibrations Violations","700 W IOWA ,URBANA,IL","42.2241596","-91.8743444"
"185",347104,"05/06/2012","00:45","575-03","Noise & Vibrations Violations","600 W ILLINOIS ST ,URBANA,IL","40.109208","-88.214683"
"186",347376,"05/11/2012","15:27","606-01","Noise & Vibrations Violations","1600 E FLORIDA ,URBANA,IL","37.3892872","-5.9848551"
"187",347565,"05/16/2012","01:08","575-03","Noise & Vibrations Violations","700 W HIGH ST ,URBANA,IL","40.109879","-88.216207"
"188",348372,"06/03/2012","01:40","605-04","Noise & Vibrations Violations","1100 E COLORADO AVE ,URBANA,IL","40.0948","-88.194677"
"189",348429,"06/05/2012","02:15","518-08","Noise & Vibrations Violations","1900 N LINCOLN AVE ,URBANA,IL","40.130033","-88.219426"
"190",348506,"06/07/2012","00:56","577-05","Noise & Vibrations Violations","1100 AUSTIN ,URBANA,IL","40.103681","-88.187424"
"191",348540,"06/07/2012","20:54","577-05","Noise & Vibrations Violations","1600 HUNTER ,URBANA,IL","40.103872","-88.188484"
"192",348543,"06/07/2012","21:15","577-05","Noise & Vibrations Violations","900 S LIERMAN AVE ,URBANA,IL","40.105544","-88.18858"
"193",348683,"06/11/2012","22:21","577-05","Noise & Vibrations Violations","1 LIERMAN ,URBANA,IL","40.1080412","-88.1887363"
"194",348867,"06/16/2012","00:01","605-04","Noise & Vibrations Violations","2000 S PHILO RD ,URBANA,IL","40.104711","-88.193366"
"195",349047,"06/20/2012","22:00","577-05","Noise & Vibrations Violations","1100 AUSTIN DR ,URBANA,IL","40.103681","-88.187424"
"196",349160,"06/22/2012","20:37","577-05","Noise & Vibrations Violations","1500 E WASHINGTON ,URBANA,IL","39.3262083","-77.3515368"
"197",349229,"06/23/2012","21:31","577-05","Noise & Vibrations Violations","1500 E WASHINGTON ST ,URBANA,IL","40.1055783429683","-88.1902741882908"
"198",349434,"06/27/2012","20:55","577-05","Noise & Vibrations Violations","1500 E WASHINGTON ,URBANA,IL","39.3262083","-77.3515368"
"199",349732,"07/03/2012","20:14","577-05","Noise & Vibrations Violations","1500 E WASHINGTON ,URBANA,IL","39.3262083","-77.3515368"
"200",350197,"07/15/2012","19:48","576-03","Noise & Vibrations Violations","800 E HIGH ST ,URBANA,IL","40.110131","-88.198968"
"201",350206,"07/16/2012","00:30","576-03","Noise & Vibrations Violations","800 E HIGH ST ,URBANA,IL","40.110131","-88.198968"
"202",350405,"07/20/2012","20:24","576-15","Noise & Vibrations Violations","800 E MICHIGAN ,URBANA,IL","40.101971","-88.217759"
"203",350639,"07/27/2012","10:44","546-05","Noise & Vibrations Violations","1 BESLIN ST ,URBANA,IL","40.120268","-88.225741"
"204",350645,"07/27/2012","11:11","546-06","Noise & Vibrations Violations","1 BESLIN ,URBANA,IL","40.120259","-88.227152"
