"","field_1","date","time","geo_code","crime_cate","address","latitude","longitude"
"26",320835,"06/27/2010","12:24","577-06","Offenses Involving Children","1 SQUIRE ,URBANA,IL","40.102704","-88.18533"
"27",321408,"07/10/2010","14:26","605-06","Offenses Involving Children","600 COLORADO ,URBANA,IL","40.0947722152778","-88.2000697708333"
"28",322063,"07/28/2010","04:51","577-06","Offenses Involving Children","2000 WASHINGTON ,URBANA,IL","39.3262083","-77.3515368"
"29",322091,"07/28/2010","14:20","605-07","Offenses Involving Children","1000 COLORADO ,URBANA,IL","40.0947920606061","-88.1959547474747"
"30",322209,"07/30/2010","23:00","605-04","Offenses Involving Children","1700 PHILO ,URBANA,IL","40.098258","-88.190636"
"31",322389,"08/04/2010","16:30","605-15","Offenses Involving Children","800 SCOVILL ,URBANA,IL","40.0855106225166","-88.1984290596026"
"32",322434,"08/05/2010","22:52","576-16","Offenses Involving Children","1300 E FLORIDA AVENUE ,URBANA,IL","40.098453","-88.193347"
"33",322594,"08/09/2010","10:00","577-08","Offenses Involving Children","1700 E FAIRLAWN ,URBANA,IL","40.100095","-88.18722"
"34",322623,"08/10/2010","09:43","605-08","Offenses Involving Children","2000 VAWTER ,URBANA,IL","40.093716","-88.191751"
"35",322954,"08/20/2010","07:49","546-15","Offenses Involving Children","400 W UNIVERSITY ,URBANA,IL","40.10052135","-83.7614354501606"
"36",322991,"08/20/2010","18:30","577-04","Offenses Involving Children","2500 E WASHINGTON ,URBANA,IL","39.3262083","-77.3515368"
"37",323103,"08/23/2010","01:10","605-16","Offenses Involving Children","1100 WILLARD ,URBANA,IL","40.084373","-88.195301"
"38",323176,"08/24/2010","20:47","546-11","Offenses Involving Children","800 N DIVISION ,URBANA,IL","43.9579269","-78.1647972"
"39",323308,"08/28/2010","10:05","577-09","Offenses Involving Children","1600 LINCOLNWOOD ,URBANA,IL","40.0996171443117","-88.1847853782625"
"40",323516,"09/02/2010","15:05","576-15","Offenses Involving Children","800 E FLORIDA ,URBANA,IL","6.2046023","-75.565609"
"41",323663,"09/05/2010","18:28","605-08","Offenses Involving Children","2000 VAWTER ,URBANA,IL","40.093716","-88.191751"
"42",323822,"09/09/2010","19:25","606-01","Offenses Involving Children","1700 E FLORIDA ,URBANA,IL","6.2046023","-75.565609"
"43",324062,"09/14/2010","16:30","547-05","Offenses Involving Children","800 DIVISION ,URBANA,IL","40.120906","-88.205148"
"44",324150,"09/16/2010","13:45","547-01","Offenses Involving Children","1100 N BROADWAY ,URBANA,IL","47.6688172","-122.3773554"
"45",324154,"09/16/2010","16:30","605-03","Offenses Involving Children","1000 BURKWOOD ,URBANA,IL","40.0968734205633","-88.1960382145141"
"46",324570,"09/24/2010","23:49","605-08","Offenses Involving Children","2000 PHILO ,URBANA,IL","40.0947610251256","-88.1905897487437"
"47",326010,"11/01/2010","13:50","547-03","Offenses Involving Children","1500 CUNNINGHAM ,URBANA,IL","40.1267567424422","-88.199653373131"
"48",326090,"11/03/2010","18:45","576-08","Offenses Involving Children","500 GLOVER ,URBANA,IL","40.109268","-88.193253"
"49",326207,"11/06/2010","12:27","605-08","Offenses Involving Children","2000 FLETCHER ,URBANA,IL","40.091355","-88.192941"
"50",326688,"11/20/2010","14:00","605-08","Offenses Involving Children","2000 PHILO ,URBANA,IL","40.0947610251256","-88.1905897487437"
"51",326691,"11/20/2010","15:00","606-03","Offenses Involving Children","2500 S PHILO ,URBANA,IL","40.0902796","-88.190955225"
"52",326833,"11/25/2010","17:30","605-04","Offenses Involving Children","1200 E FLORIDA ,URBANA,IL","37.3892872","-5.9848551"
"53",326973,"11/29/2010","16:14","576-15","Offenses Involving Children","700 S WABASH ,URBANA,IL","40.8983773","-85.7927634"
"54",327245,"12/07/2010","13:05","605-04","Offenses Involving Children","1300 E FLORIDA ,URBANA,IL","37.3892872","-5.9848551"
"55",327530,"12/15/2010","12:27","547-05","Offenses Involving Children","800 DIVISION ,URBANA,IL","40.120906","-88.205148"
"56",327684,"12/19/2010","14:33","576-15","Offenses Involving Children","700 E PENNSYLVANIA ,URBANA,IL","40.1007373737374","-88.2159806464646"
"57",327771,"12/22/2010","20:33","605-08","Offenses Involving Children","2000 VAWTER ,URBANA,IL","40.093716","-88.191751"
"58",327792,"12/23/2010","19:35","547-03","Offenses Involving Children","1500 CUNNINGHAM ,URBANA,IL","40.1267567424422","-88.199653373131"
"59",327793,"12/23/2010","19:35","547-03","Offenses Involving Children","1500 CUNNINGHAM ,URBANA,IL","40.1267567424422","-88.199653373131"
"60",327841,"12/25/2010","20:10","576-16","Offenses Involving Children","1300 PHILO ,URBANA,IL","40.101543","-88.190701"
"61",327857,"12/26/2010","15:30","577-04","Offenses Involving Children","700 SUNNY ,URBANA,IL","40.1070545427136","-88.1723485125628"
"62",327884,"12/27/2010","21:00","605-08","Offenses Involving Children","1300 MITCHEM ,URBANA,IL","40.09235","-88.192554"
"63",328145,"01/05/2011","05:13","605-04","Offenses Involving Children","1100 E FLORIDA ,URBANA,IL","6.2046023","-75.565609"
"64",328180,"01/06/2011","14:00","605-08","Offenses Involving Children","1300 BRIGHTON ,URBANA,IL","40.093141","-88.19254"
"65",328255,"01/08/2011","18:41","605-08","Offenses Involving Children","2000 VAWTER ,URBANA,IL","40.093716","-88.191751"
"66",328448,"01/14/2011","23:00","605-07","Offenses Involving Children","1000 COLORADO ,URBANA,IL","40.0947920606061","-88.1959547474747"
"67",328449,"01/14/2011","23:00","605-07","Offenses Involving Children","1000 COLORADO ,URBANA,IL","40.0947920606061","-88.1959547474747"
"68",328858,"01/26/2011","07:54","547-03","Offenses Involving Children","1000 KERR ,URBANA,IL","40.1221610909091","-88.196176"
"69",328969,"01/29/2011","16:50","606-01","Offenses Involving Children","1900 E FLORIDA ,URBANA,IL","37.3892872","-5.9848551"
"70",328996,"01/30/2011","10:30","605-04","Offenses Involving Children","1100 E COLORADO ,URBANA,IL","40.0948","-88.194677"
"71",329321,"02/07/2011","21:00","605-07","Offenses Involving Children","900 E HARDING ,URBANA,IL","40.0939020885112","-88.1967775501555"
"72",329380,"02/09/2011","21:15","605-04","Offenses Involving Children","1200 E FLORIDA ,URBANA,IL","37.3892872","-5.9848551"
"73",329736,"02/17/2011","22:50","576-08","Offenses Involving Children","500 GLOVER ,URBANA,IL","40.109268","-88.193253"
"74",329942,"02/22/2011","21:41","605-08","Offenses Involving Children","1300 BRIGHTON ,URBANA,IL","40.093141","-88.19254"
"75",329983,"02/23/2011","20:50","546-05","Offenses Involving Children","1200 BESLIN ,URBANA,IL","40.120259","-88.227152"
"76",330130,"02/27/2011","13:00","576-16","Offenses Involving Children","1300 LAUREL ,URBANA,IL","-1.8627781","-79.9765554"
"77",330538,"03/11/2011","15:50","576-11","Offenses Involving Children","300 FAIRLAWN ,URBANA,IL","40.103837","-88.204825"
"78",330713,"03/15/2011","09:30","605-08","Offenses Involving Children","2000 VAWTER ,URBANA,IL","40.093716","-88.191751"
"79",330724,"03/15/2011","21:00","605-08","Offenses Involving Children","2000 PHILO ,URBANA,IL","40.0947610251256","-88.1905897487437"
"80",330972,"03/22/2011","20:45","546-01","Offenses Involving Children","1200 N WRIGHT ,URBANA,IL","40.123243","-88.228729"
"81",331473,"04/05/2011","16:18","547-08","Offenses Involving Children","1300 W HILL ,URBANA,IL","40.1117174","-88.207301"
"82",331598,"04/08/2011","14:46","577-04","Offenses Involving Children","1600 GREENRIDGE ,URBANA,IL","40.099378","-88.176976"
"83",331702,"04/10/2011","12:00","605-07","Offenses Involving Children","700 E COLORADO ,URBANA,IL","40.094779","-88.198486"
"84",331796,"04/13/2011","08:54","606-04","Offenses Involving Children","1900 AMBER ,URBANA,IL","40.0879362804481","-88.1832989515712"
"85",331834,"04/14/2011","08:53","605-07","Offenses Involving Children","900 COLORADO ,URBANA,IL","40.094786","-88.19693"
"86",331969,"04/17/2011","21:33","520-02","Offenses Involving Children","2700 MILFORD ,URBANA,IL","40.1401493040676","-88.1832442175852"
"87",332049,"04/20/2011","10:24","547-05","Offenses Involving Children","900 N BROADWAY ,URBANA,IL","47.6688172","-122.3773554"
"88",332933,"05/11/2011","12:40","606-01","Offenses Involving Children","1700 E FLORIDA ,URBANA,IL","6.2046023","-75.565609"
"89",333066,"05/13/2011","10:51","546-01","Offenses Involving Children","1200 N WRIGHT ,URBANA,IL","40.123243","-88.228729"
"90",333284,"05/18/2011","10:30","547-12","Offenses Involving Children","800 E MAIN ,URBANA,IL","40.1117174","-88.207301"
"91",333293,"05/18/2011","15:00","547-11","Offenses Involving Children","400 N VINE ,URBANA,IL","42.4545156","-77.1810854"
"92",333301,"05/18/2011","17:20","547-05","Offenses Involving Children","900 N BROADWAY ,URBANA,IL","47.6688172","-122.3773554"
"93",333341,"05/19/2011","13:00","547-05","Offenses Involving Children","900 N BROADWAY ,URBANA,IL","47.6688172","-122.3773554"
"94",333503,"05/22/2011","20:50","546-01","Offenses Involving Children","1300 W EADS ,URBANA,IL","40.123206","-88.22592"
"95",333745,"05/28/2011","12:18","605-04","Offenses Involving Children","1100 E COLORADO ,URBANA,IL","40.0948","-88.194677"
"96",334017,"06/03/2011","08:00","606-01","Offenses Involving Children","1500 E FLORIDA ,URBANA,IL","6.2046023","-75.565609"
"97",334018,"06/03/2011","08:00","606-01","Offenses Involving Children","1500 E FLORIDA ,URBANA,IL","6.2046023","-75.565609"
"98",334530,"06/14/2011","17:00","577-08","Offenses Involving Children","1700 BRIARCLIFF ,URBANA,IL","40.099009","-88.188523"
"99",334784,"06/21/2011","02:43","605-08","Offenses Involving Children","1300 SILVER ,URBANA,IL","40.091562","-88.192888"
"100",334887,"06/22/2011","18:15","547-02","Offenses Involving Children","1100 N DIVISION ,URBANA,IL","43.9579269","-78.1647972"
"101",335086,"06/27/2011","00:28","605-03","Offenses Involving Children","800 BURKWOOD ,URBANA,IL","40.0967334489132","-88.1981806671915"
"102",335430,"07/04/2011","03:00","605-04","Offenses Involving Children","1200 E FLORIDA ,URBANA,IL","37.3892872","-5.9848551"
"103",335434,"07/04/2011","09:45","577-05","Offenses Involving Children","1500 HUNTER ,URBANA,IL","40.103683","-88.190015"
"104",335447,"07/04/2011","20:45","606-01","Offenses Involving Children","1700 E COLORADO ,URBANA,IL","40.0948490716841","-88.1870961419278"
"105",335501,"07/05/2011","22:30","518-08","Offenses Involving Children","2000 N LINCOLN ,URBANA,IL","40.12396915","-88.2192697244585"
"106",335503,"07/05/2011","22:30","518-08","Offenses Involving Children","2000 N LINCOLN ,URBANA,IL","40.12396915","-88.2192697244585"
"107",335671,"07/10/2011","02:00","577-05","Offenses Involving Children","1100 AUSTIN ,URBANA,IL","40.103681","-88.187424"
"108",335700,"07/10/2011","19:00","576-10","Offenses Involving Children","500 E MICHIGAN ,URBANA,IL","40.1020089191919","-88.2132097777778"
"109",336105,"07/21/2011","08:00","518-08","Offenses Involving Children","1600 N LINCOLN ,URBANA,IL","40.12396915","-88.2192697244585"
"110",336888,"08/10/2011","23:50","605-08","Offenses Involving Children","2000 PHILO ,URBANA,IL","40.0947610251256","-88.1905897487437"
"111",337265,"08/19/2011","18:24","606-01","Offenses Involving Children","1700 E FLORIDA ,URBANA,IL","6.2046023","-75.565609"
"112",337304,"08/20/2011","07:30","577-11","Offenses Involving Children","600 DODSON ,URBANA,IL","40.1184825239192","-88.1725784379423"
"113",337357,"08/21/2011","23:39","547-05","Offenses Involving Children","900 N BROADWAY ,URBANA,IL","47.6688172","-122.3773554"
"114",337612,"08/27/2011","15:00","606-01","Offenses Involving Children","1700 E COLORADO ,URBANA,IL","40.0948490716841","-88.1870961419278"
"115",337723,"08/30/2011","11:45","605-03","Offenses Involving Children","1000 BURKWOOD ,URBANA,IL","40.0968734205633","-88.1960382145141"
"116",338244,"09/11/2011","19:40","605-08","Offenses Involving Children","2000 VAWTER ,URBANA,IL","40.093716","-88.191751"
"117",338246,"09/11/2011","21:30","605-08","Offenses Involving Children","1200 BRIGHTON ,URBANA,IL","40.0931312081566","-88.1939417632653"
"118",338408,"09/16/2011","22:52","549-02","Offenses Involving Children","2900 RUTHERFORD ,URBANA,IL","40.1142","-88.167659"
"119",339251,"10/08/2011","19:30","546-10","Offenses Involving Children","800 N LINCOLN ,URBANA,IL","40.12396915","-88.2192697244585"
"120",339289,"10/10/2011","15:09","546-07","Offenses Involving Children","1200 N LINVIEW ,URBANA,IL","40.122736367531","-88.2180639771435"
"121",339695,"10/20/2011","03:21","546-05","Offenses Involving Children","1200 BESLIN ,URBANA,IL","40.120259","-88.227152"
"122",339793,"10/21/2011","21:45","605-12","Offenses Involving Children","2200 PHILO ,URBANA,IL","40.0947710753769","-88.1905892462312"
"123",339958,"10/26/2011","17:00","577-04","Offenses Involving Children","700 SUNNY LN ,URBANA,IL","40.1070545427136","-88.1723485125628"
"124",340264,"11/03/2011","16:30","547-03","Offenses Involving Children","1100 CUNNINGHAM ,URBANA,IL","40.123879","-88.200984"
"125",340364,"11/06/2011","17:30","519-06","Offenses Involving Children","1900 WILLOW ,URBANA,IL","40.1305806030508","-88.2005648495819"
"126",340536,"11/13/2011","12:45","605-07","Offenses Involving Children","700 COLORADO ,URBANA,IL","40.094779","-88.198486"
"127",340569,"11/14/2011","13:07","546-02","Offenses Involving Children","1300 N LINCOLN ,URBANA,IL","40.12396915","-88.2192697244585"
"128",340936,"11/24/2011","16:55","606-04","Offenses Involving Children","1800 AMBER ,URBANA,IL","40.087487","-88.185217"
"129",341116,"11/30/2011","21:55","547-05","Offenses Involving Children","800 DIVISION ,URBANA,IL","40.120906","-88.205148"
"130",341400,"12/09/2011","08:51","577-05","Offenses Involving Children","1300 IVANHOE ,URBANA,IL","40.102434","-88.188947"
"131",341557,"12/13/2011","16:23","606-01","Offenses Involving Children","1800 JAMES CHERRY ,URBANA,IL","40.0989781471096","-88.1855608850209"
"132",341807,"12/20/2011","23:00","606-01","Offenses Involving Children","1600 E FLORIDA ,URBANA,IL","37.3892872","-5.9848551"
"133",342209,"01/03/2012","22:30","546-09","Offenses Involving Children","1100 W HILL ,URBANA,IL","40.1117174","-88.207301"
"134",342504,"01/10/2012","21:45","547-05","Offenses Involving Children","900 N BROADWAY ,URBANA,IL","47.6688172","-122.3773554"
"135",342902,"01/21/2012","03:00","547-05","Offenses Involving Children","900 N BROADWAY ,URBANA,IL","47.6688172","-122.3773554"
"136",343053,"01/25/2012","16:00","518-08","Offenses Involving Children","1600 N LINCOLN ,URBANA,IL","40.12396915","-88.2192697244585"
"137",343212,"01/28/2012","10:50","577-05","Offenses Involving Children","1100 AUSTIN ,URBANA,IL","40.103681","-88.187424"
"138",343592,"02/06/2012","11:40","547-05","Offenses Involving Children","800 DIVISION ,URBANA,IL","40.120906","-88.205148"
"139",343692,"02/08/2012","17:20","547-08","Offenses Involving Children","300 E UNIVERSITY ,URBANA,IL","40.10052135","-83.7614354501606"
"140",343694,"02/08/2012","17:43","547-11","Offenses Involving Children","200 N BROADWAY ,URBANA,IL","47.6688172","-122.3773554"
"141",343695,"02/08/2012","18:20","605-04","Offenses Involving Children","1800 PHILO ,URBANA,IL","40.0965722418426","-88.1906054967648"
"142",344062,"02/18/2012","20:32","605-04","Offenses Involving Children","1100 E COLORADO ,URBANA,IL","40.0948","-88.194677"
"143",344639,"03/04/2012","18:49","547-05","Offenses Involving Children","900 N BROADWAY ,URBANA,IL","47.6688172","-122.3773554"
"144",344764,"03/07/2012","19:27","546-08","Offenses Involving Children","1400 W PARK ,URBANA,IL","-12.1157776","-77.0290914382654"
"145",345260,"03/22/2012","07:10","635-02","Offenses Involving Children","1700 TRAILS ,URBANA,IL","40.077368","-88.186486"
"146",345407,"03/26/2012","12:18","576-08","Offenses Involving Children","1 WASHINGTON ,URBANA,IL","39.3262083","-77.3515368"
"147",345408,"03/26/2012","12:18","576-08","Offenses Involving Children","1 WASHINGTON ,URBANA,IL","39.3262083","-77.3515368"
"148",345574,"03/30/2012","08:17","576-15","Offenses Involving Children","1 ANDERSON ,URBANA,IL","40.097736","-88.200028"
"149",345660,"04/01/2012","03:45","606-01","Offenses Involving Children","1600 E FLORIDA ,URBANA,IL","37.3892872","-5.9848551"
"150",345709,"04/02/2012","12:10","576-10","Offenses Involving Children","500 E MICHIGAN AVE ,URBANA,IL","40.10214205","-88.20158495"
"151",345802,"04/05/2012","01:50","606-03","Offenses Involving Children","2500 PHILO ,URBANA,IL","40.08606515","-88.1873468510269"
"152",346026,"04/10/2012","08:40","605-04","Offenses Involving Children","1100 E COLORADO ,URBANA,IL","40.0948","-88.194677"
"153",346223,"04/13/2012","20:15","546-15","Offenses Involving Children","300 GRIGGS ,URBANA,IL","40.1145193052632","-88.2108756421053"
"154",346286,"04/15/2012","10:00","606-01","Offenses Involving Children","1700 E FLORIDA ,URBANA,IL","6.2046023","-75.565609"
"155",346348,"04/17/2012","10:00","577-03","Offenses Involving Children","2100 E WASHINGTON ,URBANA,IL","39.3262083","-77.3515368"
"156",346396,"04/17/2012","23:00","547-03","Offenses Involving Children","1000 KERR ,URBANA,IL","40.1221610909091","-88.196176"
"157",346529,"04/21/2012","19:00","546-08","Offenses Involving Children","1200 BESLIN ,URBANA,IL","40.120259","-88.227152"
"158",346725,"04/26/2012","20:25","606-01","Offenses Involving Children","1500 E FLORIDA AVE ,URBANA,IL","40.098455","-88.190567"
"159",347033,"05/04/2012","00:11","547-11","Offenses Involving Children","800 N DIVISION ,URBANA,IL","43.9579269","-78.1647972"
"160",347232,"05/08/2012","16:44","547-12","Offenses Involving Children","800 E MAIN ST ,URBANA,IL","40.113048","-88.199374"
"161",347234,"05/08/2012","17:00","577-05","Offenses Involving Children","1500 E WASHINGTON ,URBANA,IL","39.3262083","-77.3515368"
"162",347238,"05/08/2012","17:35","605-04","Offenses Involving Children","1800 S PHILO RD ,URBANA,IL","40.0965722418426","-88.1906054967648"
"163",347271,"05/09/2012","12:00","605-04","Offenses Involving Children","1800 COTTAGE GROVE AVE ,URBANA,IL","40.085673","-88.195575"
"164",347416,"05/12/2012","18:23","605-16","Offenses Involving Children","2400 WHITSON CIRCLE ,URBANA,IL","40.086462769064","-88.1921699963291"
"165",347430,"05/13/2012","10:16","605-08","Offenses Involving Children","2000 VAWTER ,URBANA,IL","40.093716","-88.191751"
"166",347435,"05/13/2012","12:50","575-08","Offenses Involving Children","700 S RACE ,URBANA,IL","40.090906","-88.209523"
"167",347485,"05/14/2012","13:10","605-08","Offenses Involving Children","2000 VAWTER ST ,URBANA,IL","40.093716","-88.191751"
"168",347521,"05/15/2012","10:00","605-04","Offenses Involving Children","1800 PHILO ,URBANA,IL","40.0965722418426","-88.1906054967648"
"169",348129,"05/28/2012","00:25","605-08","Offenses Involving Children","2000 VAWTER ,URBANA,IL","40.093716","-88.191751"
"170",348413,"06/04/2012","18:35","605-04","Offenses Involving Children","1800 PHILO ,URBANA,IL","40.0965722418426","-88.1906054967648"
"171",348913,"06/17/2012","09:40","546-10","Offenses Involving Children","800 W HILL ST ,URBANA,IL","40.1192878","-88.2287048"
"172",348917,"06/17/2012","12:26","576-15","Offenses Involving Children","1 E FLORIDA AV ,URBANA,IL","40.0983615","-88.1987017"
"173",349030,"06/20/2012","14:22","577-11","Offenses Involving Children","1000 S SMITH RD ,URBANA,IL","40.101945","-88.176045"
"174",349132,"06/22/2012","10:55","605-08","Offenses Involving Children","1300 SILVER ,URBANA,IL","40.091562","-88.192888"
"175",349423,"06/27/2012","18:20","606-01","Offenses Involving Children","1600 E FLORIDA AV ,URBANA,IL","40.0983788064076","-88.1897802208819"
"176",349575,"06/30/2012","05:28","577-11","Offenses Involving Children","2500 PRAIRIE GREEN DR ,URBANA,IL","40.10505245996","-88.1732866239501"
"177",349578,"06/30/2012","06:51","606-01","Offenses Involving Children","1700 E FLORIDA AV ,URBANA,IL","40.098355","-88.188683"
"178",349585,"06/30/2012","13:32","606-01","Offenses Involving Children","1600 E FLORIDA AV ,URBANA,IL","40.0983788064076","-88.1897802208819"
"179",349874,"07/07/2012","19:20","635-02","Offenses Involving Children","1800 RIDGE PARK RD ,URBANA,IL","40.079061","-88.182654"
"180",349916,"07/08/2012","19:00","576-07","Offenses Involving Children","1000 E WASHINGTON ST ,URBANA,IL","40.105741","-88.196463"
"181",350029,"07/11/2012","15:00","546-11","Offenses Involving Children","1800 JAMES CHERRY ,URBANA,IL","40.0989781471096","-88.1855608850209"
"182",350232,"07/16/2012","16:50","546-02","Offenses Involving Children","1500 N LINCOLN AV ,URBANA,IL","40.1264882","-88.2178887379599"
"183",350330,"07/19/2012","10:30","577-11","Offenses Involving Children","1000 S SMITH RD ,URBANA,IL","40.101945","-88.176045"
"184",350419,"07/21/2012","03:30","547-11","Offenses Involving Children","400 N VINE ST ,URBANA,IL","40.1146467652826","-88.2049457661981"
"185",350427,"07/21/2012","19:05","577-11","Offenses Involving Children","1 S SMITH RD ,URBANA,IL","40.101945","-88.176045"
"186",350699,"07/28/2012","13:05","546-09","Offenses Involving Children","1100 W HILL ST ,URBANA,IL","40.119242","-88.221915"
"187",350792,"07/30/2012","18:00","546-10","Offenses Involving Children","600 W UNIVERSITY AV ,URBANA,IL","40.1165259821569","-88.2152108378401"
"188",351061,"08/05/2012","22:05","606-01","Offenses Involving Children","1700 E FLORIDA AVE ,URBANA,IL","40.098355","-88.188683"
"189",351397,"08/13/2012","13:20","577-08","Offenses Involving Children","1700 JAMES CHERRY DR ,URBANA,IL","40.099052","-88.186259"
"190",351442,"08/14/2012","20:30","606-01","Offenses Involving Children","1700 E FLORIDA AV ,URBANA,IL","40.098355","-88.188683"
"191",351466,"08/15/2012","16:21","605-08","Offenses Involving Children","2000 S PHILO RD ,URBANA,IL","40.104711","-88.193366"
"192",351576,"08/17/2012","04:12","576-02","Offenses Involving Children","300 E ILLINOIS ,URBANA,IL","40.1117174","-88.207301"
"193",351783,"08/21/2012","21:20","605-08","Offenses Involving Children","1400 SILVER ST ,URBANA,IL","40.091568","-88.191664"
"194",352020,"08/26/2012","21:00","605-04","Offenses Involving Children","1200 E FLORIDA AV ,URBANA,IL","40.0984528846154","-88.1941478461538"
"195",352303,"09/01/2012","20:11","605-08","Offenses Involving Children","2000 VAWTER ST ,URBANA,IL","40.093716","-88.191751"
"196",352723,"09/12/2012","10:00","576-10","Offenses Involving Children","1200 S VINE ST ,URBANA,IL","40.1027911980791","-88.2048633929431"
"197",353239,"09/23/2012","02:35","547-03","Offenses Involving Children","800 OAKLAND AVE ,URBANA,IL","40.1238958591752","-88.1999227725193"
"198",353474,"09/29/2012","01:12","576-10","Offenses Involving Children","400 W IOWA ,URBANA,IL","42.2241596","-91.8743444"
"199",353696,"10/04/2012","13:00","577-03","Offenses Involving Children","1 E WASHINGTON ST ,URBANA,IL","40.1058401","-88.1972592"
"200",353854,"10/08/2012","10:30","576-11","Offenses Involving Children","1100 S ANDERSON ST ,URBANA,IL","40.1037718251748","-88.2000941118881"
"201",354232,"10/17/2012","11:45","577-11","Offenses Involving Children","2400 PRAIRIE GREEN DR ,URBANA,IL","40.105108","-88.176341"
"202",354236,"10/17/2012","12:30","605-08","Offenses Involving Children","2000 PHILO RD ,URBANA,IL","40.0947610251256","-88.1905897487437"
"203",354820,"10/30/2012","19:37","577-11","Offenses Involving Children","1000 S SMITH RD ,URBANA,IL","40.101945","-88.176045"
"204",355178,"11/08/2012","18:11","547-06","Offenses Involving Children","1 CRYSTAL LAKE DR ,URBANA,IL","40.118856","-88.203842"
"205",355517,"11/17/2012","15:00","577-06","Offenses Involving Children","1700 E WASHINGTON ST ,URBANA,IL","40.10575","-88.188527"
"206",355784,"11/25/2012","00:30","576-11","Offenses Involving Children","800 HAWTHORNE DR ,URBANA,IL","40.1024675010456","-88.1988926453399"
"207",356107,"12/03/2012","21:00","605-08","Offenses Involving Children","2000 PHILO RD ,URBANA,IL","40.0947610251256","-88.1905897487437"
"208",356153,"12/05/2012","00:01","576-08","Offenses Involving Children","800 S COTTAGE GROVE AV ,URBANA,IL","40.10679","-88.195601"
"209",356458,"12/12/2012","21:23","546-01","Offenses Involving Children","1200 EUREKA ST ,URBANA,IL","40.125671","-88.224403"
"210",356473,"12/13/2012","10:49","546-13","Offenses Involving Children","1000 W MAIN ST ,URBANA,IL","40.114585","-88.220836"
"211",356814,"12/21/2012","16:45","577-05","Offenses Involving Children","1600 HUNTER ST ,URBANA,IL","40.103872","-88.188484"
"212",356859,"12/23/2012","03:00","577-06","Offenses Involving Children","1 WEAVER ST ,URBANA,IL","40.104168","-88.183247"
